WP-00790,,PE0.05ppm-1,PE0.05ppm-2,PE0.05ppm-3,PE0.1ppm-1,PE0.1ppm-2,PE0.1ppm-3,PE0.5ppm-1,PE0.5ppm-2,PE0.5ppm-3,PE1ppm-1,PE1ppm-2,PE1ppm-3,PE5ppm-1,PE5ppm-2,PE5ppm-3,PE10ppm-1,PE10ppm-2,PE10ppm-3,PE50ppm-1,PE50ppm-2,PE50ppm-3,PE100ppm-1,PE100ppm-2,PE100ppm-3,PE200ppm-1,PE200ppm-2,PE200ppm-3
Wavelength,Wavenumber,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed
899.09,1615.72,27.48,36.51,50.44,36.47,30.41,19.34,46.07,43.01,34.48,26.8,39.95,43.2,14.62,17.94,0,23.07,31.07,34.3,13.05,16.52,45.15,3.72,2.84,0,0,39.99,17.02
899.21,1617.2,29.5,33.54,42.13,31.63,26.58,14.15,43.32,37.96,27.08,16.21,28.33,27.91,18.47,33.11,3.13,10.84,30.12,33.16,8.16,15.55,42.81,0,0,4.42,0,26.85,25.52
899.33,1618.68,34.52,28.23,30.48,29.79,27.09,14.62,31.23,28.24,27.35,22.62,27.38,36.96,21.32,33.29,6.26,16.54,38.17,33.67,22.92,25.95,48.48,4.51,14.42,6.19,0,20.09,51.15
899.45,1620.16,26.99,21.04,25.62,17.1,14.64,11.87,11.53,13.33,28.07,19.47,21.54,21.29,15.95,30.54,10.96,16.35,24.33,8.92,19.94,14.72,37.92,4.51,36.77,18.52,3.87,42.77,41.67
899.56,1621.64,20.23,16.63,21.53,17.14,15.04,16.23,8,7.14,28.23,15.49,18.81,29.89,9.7,9.45,13.65,27.87,34.59,16.66,32.93,23.63,33.14,10.69,75.59,26.55,3.87,59.26,45.06
899.68,1623.12,4.98,10.24,11.4,5.31,7.43,7.68,2.43,0,10.61,3.29,10.49,9.48,4.89,0,10.51,21.4,26.3,11.96,15.4,13.23,16.01,6.18,68.47,24.78,3.87,46.07,19.44
899.8,1624.59,28.78,40.05,24.87,19.54,35.13,30.6,16.85,17.03,27.33,24.82,17.98,28.48,15.19,9.98,34.43,32.87,36.79,30.31,41.12,39.39,41.78,6.18,75.12,34.02,17.24,35.07,49.47
899.92,1626.07,24.69,32.17,18.34,14.23,27.7,24.59,15.87,17.03,22.83,24.82,15.58,19,11.89,9.98,28.61,21.35,19.24,18.34,25.72,26.16,30.52,0,41.76,21.58,17.24,18.57,30.03
900.04,1627.54,24.69,32.95,22.85,14.23,32.33,24.59,15.87,18.4,22.83,25.83,17.68,19,11.13,9.98,28.61,21.35,16.39,18.34,25.72,26.16,31.95,0,34.47,21.58,17.24,18.57,30.03
900.16,1629.02,10.83,5.43,9.33,3.83,21.95,10.5,7.89,5.46,0.87,6.02,10.84,10.49,5.43,0,10.52,3.48,3.53,7.63,0,0,10.04,0,23.11,0,0,0,0
900.28,1630.49,27.52,8.27,26.8,18.01,36.96,20.02,31.24,17.94,8.79,25.68,15.23,25.64,5.43,0,10.52,16.25,3.53,13.16,0,7.13,16.15,0,23.75,7.26,0,0,0
900.4,1631.96,27.52,7.52,22.28,18.01,32.33,20.02,31.24,21.44,15.1,24.67,13.13,25.64,5.43,0,10.52,16.25,3.53,13.16,0,7.13,14.72,0,23.75,7.26,0,0,0
900.52,1633.43,16.88,15.89,27.97,18.17,18.51,16.49,31.15,17.35,16.37,19.66,4.39,15.14,0,0,0,12.78,0,5.53,0,7.13,8.7,0,8.6,7.26,0,0,0
900.64,1634.9,7.46,27.81,9.89,9.55,14.91,12.85,13.28,13.51,8.44,4.29,4,3.42,0,0,0,3,4.07,0.58,18.07,4.68,3.55,0,2.49,0,0,0,0
900.76,1636.37,8.15,27.78,12.79,9.55,25.89,12.85,21.49,8.65,2.49,4.29,4,4.37,0,0,0,3,4.07,5.63,18.89,11.1,3.55,0,2.49,0.26,0,0,0
900.88,1637.84,12.84,22.48,6.16,5.56,25.07,16.66,21.73,17.96,1.42,18.12,4,8.3,0,0,0,3,4.07,5.63,18.89,12.36,6.18,0,0,0.26,0,0,0
901,1639.31,15.76,19.07,20.41,6.6,19.81,25.35,35.52,21.45,8.98,27.76,9.93,19.24,5.06,5.2,0,1.55,0,5.04,9.83,13.23,8.69,0,2.24,1.19,0,0,0
901.12,1640.77,15.07,19.07,17.5,6.6,8.82,25.35,27.32,21.45,8.63,27.76,9.93,18.29,5.06,5.2,0,1.55,0,0,9.01,6.82,8.69,0,2.24,0.93,0,0,0
901.24,1642.24,10.54,11.36,15.07,16.01,13.78,14.57,20.73,17.84,7.56,17.28,9.93,16.78,5.06,5.2,0,1.55,0,0,11.19,5.55,3.49,0,2.24,1.17,0,0,0
901.35,1643.7,0.35,0,0,9.41,7.63,0,0,7.66,1.37,3.35,0,2.43,0,0,0,0,0,0,2.18,0,0,0,0,0.25,0,0,0
901.47,1645.17,0.35,0,3.63,15.18,18.31,1.05,10.01,9.13,5.91,3.35,1.63,2.43,0,0,0,0,0,0,2.18,0,0.93,0,0,0.25,0,0,0
901.59,1646.63,0,0,3.63,5.77,10.68,1.05,10.01,3.43,5.93,0,1.63,6.48,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0
901.71,1648.09,0,0.76,9.09,5.77,13.84,1.05,10.01,1.47,8.63,0,1.63,6.48,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0
901.83,1649.55,0,0.76,5.46,0,3.17,0,0,0,4.1,0,0,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901.95,1651.01,0.52,0.76,5.46,0,3.17,0,0,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,17.84,0,0,0
902.07,1652.46,0.52,0,0,1.06,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,38.33,0,0,0
902.18,1653.92,0.52,0,0,1.06,0,1.1,8.25,3.61,0.15,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0.67,54.02,0,0,0
902.3,1655.38,0,0,0,1.06,0,1.1,8.25,3.61,0.15,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,44.63,0,0,0
902.42,1656.83,0,0,0,0.1,1.07,6.76,11.46,0,0.15,1.11,0,2.59,0,0,0,0,0,0,0,1.58,0,0,0,24.14,0,0,0
902.54,1658.29,0,0,0,0.1,1.07,5.67,3.21,0,0,1.11,0,0,0,0,0,0,0,0,0,1.58,0,0,0,8.45,0,0,0
902.66,1659.74,0,0,0,0.1,7.19,11.01,3.21,0,0,3.86,0,0,0.59,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0
902.78,1661.19,0,0,0,0,6.11,5.35,0,0,0,2.75,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902.9,1662.64,0,0,0,0,6.11,11.71,0,0,0,2.75,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.01,1664.09,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.13,1665.54,0,0,0,0,0,11.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.25,1666.99,0,0,0,0,0.77,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.37,1668.44,0,0,0,0,0.77,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.49,1669.88,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.6,1671.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.72,1672.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.84,1674.21,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903.96,1675.66,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.08,1677.1,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.19,1678.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.31,1679.97,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.43,1681.41,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.55,1682.85,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.66,1684.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.78,1685.72,0,0,0,0,2.68,0.65,0,0,1.41,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904.9,1687.15,0,0,0,0,2.68,0.65,0,0,1.41,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905.02,1688.59,0,0,2.79,0.88,3.72,9.31,0,5.2,1.41,6.21,3.17,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0
905.13,1690.02,0,0,2.79,0.88,1.04,8.66,0,5.2,0,6.21,2.88,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0
905.25,1691.45,0,0,2.79,0.88,1.04,8.66,0,5.2,0,6.21,2.88,0,0,0,0,0,0,2.91,3.69,0,0,0,0,0,0,0,0
905.37,1692.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0
905.48,1694.31,3.52,0,0,7.12,9.66,12.21,1.7,4.87,1.44,3.31,8.94,15.73,0,0,0,0.03,0,2.91,8.1,8.89,3.53,0,0,0,15.45,0,0
905.6,1695.74,3.52,0,0,7.12,9.66,12.21,1.7,4.87,1.44,3.31,8.94,15.73,0,0,0,0.03,0,0,8.1,8.89,3.53,0,0,0,15.45,0,0
905.72,1697.16,3.52,6.4,0,7.12,9.66,12.21,1.7,4.87,1.44,3.31,8.94,15.73,0,0,0,0.03,0,0,8.1,8.89,3.53,0,0,0,19.23,0,0
905.84,1698.59,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0
905.95,1700.01,2.14,12.49,0,8.69,9.93,0.1,8.65,4.19,0,0,0,2.44,0.75,0,0,0,0,0,0.14,0.86,7.13,0,0,0,3.78,0,0
906.07,1701.44,2.14,6.1,0,8.69,11.1,6.42,8.65,4.19,0.98,0,0,2.44,0.75,0,0,0,0,0,0.14,0.86,7.13,0,0,0,0,0,0
906.19,1702.86,2.14,6.1,0,8.69,11.1,6.42,8.65,4.19,0.98,0,0,2.44,0.75,0,0,0,0,0,0.14,0.86,7.13,0,0,0,0,0,0
906.3,1704.28,0,0,0,0,1.17,6.32,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.42,1705.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.54,1707.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.65,1708.54,0,0,0,2.48,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0
906.77,1709.96,0,0,0,2.48,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0
906.89,1711.38,0,0,0,2.48,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0
907,1712.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907.12,1714.21,0,0,0,0,0.92,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907.24,1715.62,0,0,0,0,2.51,0,0,0.91,0,0.84,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907.35,1717.04,0,0,0,0,2.51,0,0,0.91,0,1.47,4.94,0,0,0,0,0,0,0,7.78,0,0.82,0,0,0,0,0,0
907.47,1718.45,0,0,0,2.8,1.59,0,0,0.91,0,0.63,6.31,0,0,0,0,2.74,0,0,12.98,0,9.03,0,3.43,0,0,0,0
907.58,1719.86,0,0.13,0,3.37,8.28,8.25,0,0,1.08,3.6,7.46,10.58,1.36,0,0,7.08,0.66,1.37,19.37,5.54,13.08,0,11.58,0,0,0,0
907.7,1721.27,0.3,0.13,0,3.37,8.28,8.25,0,0,1.08,2.97,7.46,10.58,1.36,0,0,7.08,0.66,1.37,11.59,5.54,12.26,0,11.58,0,0,0,0
907.82,1722.68,0.3,0.13,0,0.57,8.28,8.25,0,0,1.08,2.97,6.09,10.58,1.36,0,0,4.34,0.66,1.37,6.39,5.54,4.05,0,8.16,0,0,0,0
907.93,1724.08,0.3,2.98,0,6.56,0.29,5.22,0,0,0,0,5.22,2.05,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0
908.05,1725.49,0,7.23,0,6.56,0.29,5.22,0,0,0,1.18,6.81,5.47,0,0,0,1.09,0,0,0,0,7.68,0,0,0,0,0,0
908.16,1726.9,0,7.23,0,6.56,0.29,5.22,0,0,0,1.18,6.81,5.47,0,0,0,1.09,0,0,0,0,7.68,0,0,0,0,0,0
908.28,1728.3,0,4.26,1.12,6.98,0,9.64,0,0,0,1.18,14.37,3.42,0,0,0,0,0,0,0,13.97,11.11,0,0,0,0,0,0
908.4,1729.71,0,0,1.12,9.07,0,9.64,0,0,0,0,12.78,0,0,0,0,0,0,0,4.41,13.97,3.43,0,3.2,0,0,0,0
908.51,1731.11,0,0,1.12,9.07,0,9.64,0,0,0,0,12.78,0,0,0,0,0,0,0,7.65,13.97,3.43,0,3.2,0,0,0,0
908.63,1732.51,0,0,3.83,2.26,2.97,0,0,7.57,0,9.08,0,2.62,0,0,0,0,0,0,12.95,2.98,0,0,3.2,0,0,0,0
908.74,1733.91,0,0,3.83,0.18,2.97,0,0,7.57,0,9.08,0,2.62,0,0,0,0,0,0,8.54,2.98,0,0,0,0,0,0,0
908.86,1735.31,0,0,7.08,0.78,2.97,0,0,7.57,1.09,12.79,0,2.62,0,0,0,0,0,0,5.29,2.98,4.57,0,0,6.48,0,0,0
908.97,1736.71,2.41,0,3.25,1.42,1.3,6.11,5.42,6.54,2.72,5.57,7.19,2.72,0,0,0,0,0,0,0,7.07,6.38,0,0,6.48,0,0,0
909.09,1738.11,2.41,0,3.25,1.42,1.3,6.11,5.42,6.54,2.72,5.57,7.19,2.72,0,0,0,0,0,0,0,7.07,6.38,0,0,6.48,0,0,0
909.21,1739.51,5.24,0,2.72,15.71,15.36,18.64,5.42,10.16,5.32,9.35,7.33,17.71,0,0,0,0,0,0,14.61,7.07,1.81,0,0,0,0,0,0
909.32,1740.9,2.83,0,2.72,15.12,14.07,12.53,0,3.62,3.7,7.49,0.13,15,0,0,0,0,0,0,14.92,0,0,0,0,0,0,0,0
909.44,1742.3,2.83,0,2.72,15.12,14.07,12.53,0,3.62,3.7,7.49,0.13,15,0,0,0,0,0,0,14.92,0,0,0,0,0,0,0,0
909.55,1743.69,3.07,0,0,6.19,1.16,0.92,3.18,5.67,0,0,0,3.85,0,0,0,0,0,0,0.31,1.38,2.42,0,0,0,0,0,0
909.67,1745.08,3.07,1.61,0,7.26,1.16,0.92,3.18,5.67,0,0,0,3.85,0,0,0,0,0,0,0,1.44,2.42,0,0,0,0,0,0
909.78,1746.48,3.07,1.61,0,7.26,2.54,0.92,7.19,8.51,0,6.41,0,6.07,0,0,0,0,0,0,0,1.44,2.42,0,0,0,0,0,0
909.9,1747.87,0,1.61,0,1.29,1.37,0,4.01,2.84,0,6.41,0,2.22,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0
910.01,1749.26,0,0,0,0,1.37,0,5.94,2.84,0,11.64,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910.13,1750.65,0,0,5.02,3.22,3.46,0,1.93,0,0,5.23,0,1.38,1.87,0,0,0,0,0,2.21,8.72,0,0,0,0,0,0,0
910.24,1752.03,0,0,5.02,3.22,3.46,0,1.93,0,0,5.23,0,1.38,1.87,0,0,0,0,0,2.21,8.72,0,0,0,0,0,0,0
910.36,1753.42,0,0,5.02,3.22,3.46,0,0,0,0,0,0,1.38,1.87,0,0,0,0,0,2.21,8.72,0,0,0,0,0,0,0
910.47,1754.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910.59,1756.19,0,2.9,0,6.25,0.19,0,0,5.17,0,0.64,0,2.75,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0
910.7,1757.58,0,2.9,0,6.25,0.19,0,0,5.17,0,0.64,0.96,2.75,0,0,0,0,0,0,0,2.31,0.07,0,0,0,0,0,0
910.82,1758.96,0,2.9,0,11.46,4.35,3.79,4.52,5.17,2.1,4.41,0.96,9.94,1.55,0,6.57,0,0,0,0,13.03,0.07,0,0,0,0,0,0
910.93,1760.34,0,0,0,5.21,4.16,3.79,4.52,0,2.1,3.77,0.96,7.2,1.55,0,6.57,0,0.13,0,0,18.73,0,0,0,0,1.33,0,0
911.05,1761.72,0,0,0,5.21,4.16,3.79,4.52,0,2.1,9.99,0,7.83,1.55,0,6.57,0,0.13,0,0,16.42,0.92,0,0,0,7.31,0,0
911.16,1763.1,0.27,0,3.82,3.25,4.89,3.16,0,1.06,2.39,7.44,4.05,9.27,2.9,2.81,0,4.19,0.13,5.66,1.68,8.77,0.92,0,0,0,14.05,0,0
911.27,1764.48,0.27,0,3.82,3.25,4.89,3.16,0,1.06,2.39,7.44,4.05,9.27,2.9,3.35,1.94,4.19,0,5.66,1.68,3.07,0.92,0,0,0,12.72,0,0
911.39,1765.86,0.27,0,3.82,3.25,6.08,8.93,4.36,1.06,2.39,1.22,14.85,9.03,2.9,3.35,1.94,5.39,0,5.89,2.3,3.07,0,0,0,0,6.74,0,0
911.5,1767.24,0,0,0,0,1.19,5.95,4.36,4.02,0,0,10.8,0.4,0,0.55,1.94,1.19,3.36,0.23,0.62,0,0,0,0,0,0,0,0
911.62,1768.61,0,0,0,6.81,7.34,5.95,5.27,4.02,0,2.42,19.35,2.22,1.71,0.29,0,1.19,3.36,0.23,0.62,0,0,0,0,0,0,0,0
911.73,1769.99,4.47,3.58,3.34,12.48,18.5,5.75,6.98,16.37,11.32,10.95,22.19,14.07,1.71,13.74,9.47,4.04,17.8,1.59,0,8.72,3.25,0,0,0,0,0,0
911.85,1771.36,4.47,3.58,3.34,12.48,18.5,5.57,6.98,12.35,11.32,10.95,22.19,14.07,1.71,13.74,9.47,4.04,14.44,1.59,0,8.72,3.25,0,0,0,0,0,0
911.96,1772.73,4.47,6.42,4.27,11.28,14.66,5.57,11.67,16.58,11.32,11.47,13.64,19.91,0,13.45,9.47,5.02,14.44,2.69,0,8.72,5.36,0,0,0,0,0,0
912.07,1774.1,0,2.84,0.92,5.61,2.31,0,5.6,4.23,0,2.94,0,7.66,0,0,0,0.98,0,1.1,0,0,2.11,0,0,0,0,0,0
912.19,1775.48,0,6.26,0.92,13.83,9.9,0,9.39,9.33,0,7.63,0,17.05,0,4.85,0.83,0.98,9.64,5.36,3.84,0.12,2.11,4.62,0,0,16.88,0,0
912.3,1776.85,0,3.42,0,8.22,7.59,0,3.79,5.1,0,4.68,0,9.39,0,4.85,0.83,0,9.64,4.26,3.84,0.12,0,4.62,0,0,16.88,0,0
912.42,1778.21,0,4.63,0.95,9.25,16.69,0,4.66,14.95,0.79,15.32,11.7,18.4,11.35,8.44,3.04,1.69,15.41,9.53,5.44,2.98,15,6.55,0,19.63,32.16,0,0
912.53,1779.58,0,1.21,0.95,1.04,9.27,3.33,0.87,9.85,0.79,12.58,13.37,9.01,11.35,3.59,2.21,5.43,5.76,5.28,1.6,2.86,15,1.93,0,19.63,16.24,0,0
912.64,1780.95,0,1.21,0.95,1.04,9.27,3.33,0.87,9.85,0.79,12.58,13.37,9.01,11.35,3.59,2.21,5.43,5.76,5.28,1.6,2.86,15,1.93,0,19.63,16.24,0,0
912.76,1782.32,1.2,1.67,6.06,4.38,7.63,11.59,0,10.4,6.33,1.94,6.37,9.35,1.52,0,0,3.74,0.68,0,0,4.38,5.16,0,0,0,0.96,0,0
912.87,1783.68,1.2,1.67,6.06,4.38,7.45,8.26,0,10.4,6.33,0,4.7,10.01,1.52,0,0,0,0.68,0,0,4.38,5.16,0,0,0,0,0,0
912.99,1785.04,1.2,1.67,6.06,5.68,7.45,8.26,1.24,10.4,7.83,2.03,4.7,10.01,1.52,0,3.14,0,0.68,0,0,4.38,5.16,0,0,0,0,0,0
913.1,1786.41,0.63,0,0,12.68,0,6.25,5.17,6.6,10.69,9.36,9.68,8.67,0.33,0,3.14,0,1.55,0,0,0,0,0,0,0,0.87,0,0
913.21,1787.77,0.63,0,0,12.68,0,6.25,7.67,6.6,11.78,9.36,9.68,14.54,0.33,0,3.14,0,1.55,0,0,0,1.16,0,0,0,0.87,0,0
913.33,1789.13,7.36,1.89,0.26,11.37,0.96,9.31,14.07,7.92,17.85,7.33,23.92,15.8,0.33,0,4.11,0,8.13,7.03,7.36,0,1.16,0,0,0,0.87,0,0
913.44,1790.49,6.73,1.89,0.26,1.59,0.96,3.06,10.14,1.32,16.57,6.86,14.77,16.99,0,0,4.11,0.84,6.58,9.68,16.4,0.2,9.4,0,0,0,0,0,0
913.55,1791.85,12.44,8.1,2.16,16.13,5.96,17.48,14.86,13.57,26.29,16.89,23.45,18.84,0,5.76,10.73,9.24,10.05,18.5,21.32,7.6,16.36,0,0,0,0,0,0
913.67,1793.21,5.71,6.21,1.9,16.13,5,14.42,7.22,12.85,18.73,16.89,9.21,17.59,0,5.76,6.62,9.24,3.47,14.24,13.96,7.6,16.36,0,0,0,0,0,0
913.78,1794.57,12.17,9.51,1.9,20.89,15.48,14.42,7.8,19.79,21.65,19.62,15.59,18.98,12.48,11.82,9.85,14.11,7.93,12.62,21.85,16.46,21.51,7.03,0,0,15.23,0,0
913.89,1795.92,6.46,3.3,0,6.35,10.48,0,7.72,7.54,10.84,9.59,6.9,12.37,12.48,6.06,3.23,5.71,4.45,3.8,16.92,9.05,13.4,11.97,0.15,0,22.29,0,0
914.01,1797.28,6.46,3.3,0,6.35,10.87,1.13,7.72,6.94,10.84,9.59,10.44,12.37,12.48,6.06,7.49,5.71,6.97,2.71,16.92,9.05,15.51,16.14,0.15,0,31.85,0,0
914.12,1798.63,0,0,1.71,0,0.4,1.13,7.14,0,0,6.52,9.68,6.63,0,0.07,4.26,0.75,7.34,1.67,5.99,0,5.84,17.26,0.15,0,28.11,0,0
914.23,1799.98,0,0,1.71,0,0.4,1.13,0,0,0,6.52,9.68,4.86,0,0.07,4.26,0.75,7.34,1.67,5.99,0,5.84,12.32,0,0,21.57,0,0
914.35,1801.34,0,0,1.71,0,0,0,0,0,0,6.52,6.14,4.86,0,0.07,0,0.75,4.82,0,5.99,0,3.74,8.16,6.83,0,19.13,0,0
914.46,1802.69,0,0,1.19,0,0,1.26,0.93,0,0,0,0,0.21,3.24,0,0.27,0,6.24,2.2,0,2.2,4.14,10.29,12.76,0,24.1,0,0
914.57,1804.04,0,0,1.19,0,0,1.7,5.3,4.75,0,4.24,0.16,0.21,3.24,4.55,0.27,0,11.54,2.2,6.54,4.46,10.68,16.65,22.1,0.93,38.06,12.86,3.18
914.68,1805.39,0,0,1.19,0,0,1.7,5.3,4.75,0,4.24,0.16,0.21,3.24,4.55,0.27,0,11.54,2.2,6.54,4.46,10.68,19.94,15.27,0.93,30.95,12.86,3.18
914.8,1806.73,2.69,0,0,5.02,5.53,2.99,6.05,7.83,8.26,9.32,3.83,0,0,10.63,0,7.43,9.13,2.31,10.99,2.26,13.6,14.53,9.34,0.93,22.09,12.86,3.18
914.91,1808.08,2.69,0,0,5.02,7.22,3.61,3.46,10.25,8.26,8.86,7.34,0,0.21,7.55,0,7.43,3.83,5.26,4.45,0,7.07,10.75,0,0,9.54,0,0
915.02,1809.43,2.69,0,0,5.02,7.22,3.61,3.46,10.25,8.26,8.86,8.6,0,0.21,7.55,1.12,7.43,6.61,7.75,4.45,2.14,7.07,7.46,0,0,9.54,0,0
915.13,1810.77,1.03,11.57,0,7.97,1.7,2.55,1.78,10.32,7.99,11.04,17.1,9.61,0.21,4.43,2.48,0,14.47,5.45,6.4,2.14,5.29,2.58,0,0,1.93,0,0
915.25,1812.12,4.14,11.57,5.61,7.97,8.1,12.61,1.29,7.16,19.51,11.67,19.04,13.68,6.85,2.97,2.48,5.75,25.28,19.25,6.63,7.03,14.37,0,0,0,0,0,0
915.36,1813.46,4.14,11.57,5.61,7.97,10.48,12.61,1.29,7.16,19.51,15.86,17.78,16.21,8.49,2.97,2.64,14.29,24.77,16.76,6.63,4.89,14.6,0,0,0,0,0,0
915.47,1814.8,4.9,1.01,5.61,0,10.48,19.33,2.86,4.02,15.66,13.13,10.03,10.82,8.49,0,5.9,16.16,15.35,20.88,3.65,7.96,9.31,0,0,0,0,0,0
915.58,1816.14,1.8,3.43,0,5.62,8.53,8.22,9.67,0,4.14,21.06,4.41,14.75,7.09,0.37,10.63,15.39,4.53,4.12,3.42,10.27,9.25,2.26,0,0,0,0,0
915.7,1817.48,1.8,3.43,0,5.62,6.15,8.22,13.19,1.25,4.14,24.53,5.61,13.23,16.89,0.37,9.35,6.85,2.27,6.23,4.36,13.16,9.03,2.26,0,0,3.81,0,0
915.81,1818.82,7.66,11.96,15.16,16.79,24.19,6.04,23.1,10.48,7.71,39.55,19.28,26.92,35.22,14.97,12.33,31.15,21.23,31.71,8.78,22.55,23.29,22.95,0,0,11.12,4.76,10.19
915.92,1820.16,7.66,9.55,15.16,11.17,18.04,6.04,15,10.48,7.71,27.22,19.28,18.92,29.77,14.6,7.6,36.54,21.23,31.71,8.78,15.35,14.26,20.69,0,0,11.12,4.76,10.19
916.03,1821.5,7.66,9.55,15.16,13.99,18.04,6.04,11.48,9.22,7.71,19.56,18.08,18.82,18.33,14.6,7.6,36.99,21.23,38.38,7.85,12.6,19.84,20.69,0,1.21,19.14,14.13,10.79
916.15,1822.83,0,1.84,1.11,5.91,6.3,0,3.15,4.56,9.37,1.66,1.5,4.93,13.07,13.01,3.65,15.01,3.24,11.24,2.67,3.73,9.6,0.52,5.12,1.21,18.36,20.3,11.65
916.26,1824.17,0,1.84,1.11,5.91,6.3,0,3.37,4.56,9.37,1.66,2.66,9.6,18.44,14.32,10.94,5.11,3.24,11.24,18.01,3.73,9.6,11.93,5.12,1.21,30.13,20.3,11.65
916.37,1825.5,0.39,1.84,1.32,3.09,12.8,0,9.55,4.56,21.75,5.19,2.66,8.69,30.01,19.5,16.75,11.97,16.93,2.62,18.01,14.72,16.55,33.09,5.12,1.03,30.2,36.22,30.94
916.48,1826.83,0.39,0.9,0.21,0,7.83,0,6.4,0,12.39,3.53,1.16,4.68,16.94,9.64,16.87,13.04,15.32,0.16,23.24,12.26,14.04,33.25,0,1.03,37.46,25.29,24.39
916.59,1828.17,0.39,0.9,0.21,0,7.83,1.14,6.18,2.38,12.39,3.53,3.98,0.2,13.39,18.76,13.29,13.08,17.21,2.42,8.12,17.36,15.52,32.38,0,4.23,46.04,45.98,27.14
